date,slow_count,fast_count,avg(avg(sog)),fast,fast_vol,slow,slow_vol
2016-04-15,214,573,6.7168889492063375,552.2955729188302,40.024952455276,201.1977673920586,20.0465022215157
2016-04-16,198,580,6.8480933004388245,,,,
2016-04-17,226,519,6.467612128483411,,,,
2016-04-18,211,548,6.4706530172742855,525.1831253565856,40.58404328033559,190.61533227697285,20.217460990994297
2016-04-19,224,551,6.615869690673025,538.8601880566129,40.5037222215714,209.16474595501685,20.245706213300377
2016-04-20,201,549,6.742421676305313,543.7489600810145,40.65036847217364,196.7241105380244,20.386230611043263
2016-04-21,214,549,6.727158610550353,543.7667530472731,40.69254157636328,204.8223172311057,20.365723876969604
2016-04-22,216,556,6.82311719800249,537.5300941555191,40.89477888086804,204.65095783403572,20.351470546647803
2016-04-23,212,542,6.7353752049531845,,,,
2016-04-24,216,523,6.655690340901196,,,,
2016-04-25,185,537,6.719447298496107,528.5257614578603,40.91240770246406,203.22620069769272,20.3834932552317
2016-04-26,199,538,6.292193053133911,544.0722574674104,40.95407574270388,196.8312932902653,20.36429054929476
2016-04-27,193,560,6.416991399445108,540.5452122558302,41.12973506260992,190.22995930341915,20.234413417933773
2016-04-28,197,552,6.90019510635793,545.9830646833204,41.24063796561649,192.1105368825929,20.16462091291517
2016-04-29,177,570,6.993584118346544,536.1603754812475,41.624984174926745,177.90476012401874,20.055946714941218
2016-04-30,207,549,6.831098058706795,,,,
2016-05-01,218,526,6.7011214229791385,,,,
2016-05-02,208,547,6.5732095926821135,521.6094039205353,41.42270750117829,197.98564465575816,19.928633043693747
2016-05-03,197,546,6.793629845410021,537.8712174922562,41.458915335714785,191.11804295413262,19.987750554864217
2016-05-04,186,554,6.8497001076382364,543.6672956373227,41.61857831096807,183.45003646152347,19.786686605951992
2016-05-05,193,570,7.042598719631418,513.6887463932711,41.90048899077401,186.30272248262563,19.712635772242393
2016-05-06,223,511,6.403791410830731,484.857884868297,41.827414684753045,211.2168803846584,19.467600321493816
2016-05-23,273,444,5.795200484598071,540.4663306718446,42.71811602450175,247.10907399907987,19.75304467968154
2016-05-24,230,555,6.524354052672298,563.0106917097974,42.84762274832143,210.60912117934362,21.472091930585254
2016-05-25,199,588,7.080600666742997,553.4932765106144,43.29526633607495,187.98108421083555,21.369026277584556
2016-05-26,201,583,6.691078553742053,551.7501959338998,43.755839780976096,189.0474139184324,21.23951921231685
2016-05-27,207,591,6.836388730318205,557.4410174504443,44.29707705088673,192.18604076234462,21.08516417370081
2016-05-28,212,602,6.81905898813628,,,,
2016-05-29,240,561,6.508485776112313,,,,
2016-05-30,251,577,6.352090189798387,539.7332568757315,45.0015036725454,194.91428585858367,21.115066079679877
2016-05-31,227,594,6.292642111617451,564.6079696600374,45.56516272311564,205.14707254091863,21.898902133626766
2016-06-01,228,599,6.651648306897676,572.7770893268403,40.39371354248568,206.26663889109426,21.831010534658308
2016-06-02,211,620,6.954472229658537,570.5113518128064,36.8200833668438,194.14656009670955,21.303006541477338
2016-06-03,205,614,7.078125974823817,556.2081478358722,37.75818621958066,192.0549149981924,21.146222119068142
2016-06-04,244,585,6.946450637959868,,,,
2016-06-05,241,577,6.947196017402336,,,,
2016-06-06,253,586,6.794334260232231,550.5211345206342,37.78702635491381,218.2403685182372,20.701820924464602
2016-06-07,233,603,6.701457651693341,513.1768602067672,38.51509634268536,208.53751109506905,21.523153825584945
2016-06-08,292,489,6.008698003628299,460.74526646133125,38.90382751091474,255.3155912934534,21.37811758436013
2016-06-27,268,384,5.948931488048999,557.2618991914127,42.29367836470156,249.19219257504642,22.91881501932008
2016-06-28,194,569,7.0514938456205085,570.5425203639134,38.65559563823629,190.0646747331081,23.30584361870193
2016-06-29,197,594,7.046762267762742,557.3482633811216,39.04631720628772,188.1221274055753,23.37227176504429
2016-06-30,198,595,6.933645812325945,562.4246470631566,39.3707003227281,189.9394678654056,22.853813643676716
2016-07-01,181,600,7.0458551693386635,555.8474180970695,39.767920685489024,178.09354982064824,22.817375459085532
2016-07-02,189,589,6.963476447719866,,,,
2016-07-03,200,540,6.621025254410544,,,,
2016-07-04,202,552,6.758913833311026,529.7475372543531,40.04437340156081,183.8632232886951,22.628869294098926
2016-07-05,195,571,7.124337300630826,554.2915294903669,39.97249387760594,189.69808268802325,22.24247943165565
2016-07-06,197,583,6.933501648114403,553.8460742760083,40.235653909975994,189.69906519230636,22.00440576807577
2016-07-07,204,585,7.1162940043307135,550.187764909525,40.37130663532,193.81043872855514,21.967651240165075
2016-07-08,206,577,7.042217928583689,564.0405018814141,40.48150696480787,196.25729361718743,21.851444215913872
2016-07-09,208,602,7.0689533362335935,,,,
2016-07-10,226,559,6.795607666639378,,,,
2016-07-11,230,540,6.633625317961342,544.6451202141333,40.92626961678349,195.83449354592324,21.769181394106003
2016-07-12,215,568,6.516443881883802,543.8806441456471,40.34775823640486,203.3966234806946,21.87310573074621
2016-07-13,211,549,6.521225987053832,546.2206112525604,40.209299674287216,202.65515766729604,21.740800646468397
2016-07-14,206,558,6.7441025326340815,441.5608703523983,40.13547617724815,199.26100711316585,21.400310740454774
2016-07-15,314,338,5.3264274588032325,485.7218145984999,46.34589514346447,285.8528110446325,21.29766379571736
2016-07-18,297,430,5.681929578580134,564.5998930892526,47.487073734742566,268.10330925193216,24.304487585282626
2016-07-19,226,560,6.583808179154945,565.1714631227047,47.50561383843643,213.1693627951157,25.813482024696828
2016-07-20,229,565,6.661548332683103,561.7502432392007,47.301764940468296,214.71568601585682,25.71593320375739
2016-07-21,234,579,6.566113603534102,559.7815055020006,47.25349374558179,216.3506988384888,25.7288259792556
2016-07-22,223,575,6.732928847600411,561.4451103075603,47.3361287756821,209.2958316517893,25.84616875492407
2016-07-23,221,579,6.708185714730148,,,,
2016-07-24,221,590,6.644423025436332,,,,
2016-07-25,238,574,6.517130566254037,563.843416156577,47.47325390151507,206.99714704990535,25.71098594082224
2016-07-26,228,577,6.744368913031898,557.5369899484599,47.55115249011268,211.04434394132514,25.679202244471803
2016-07-27,215,574,6.696665668281287,556.4220980278333,47.62297867928059,203.12752681566525,25.36396956979312
2016-07-28,222,575,6.7415107026639465,552.9757436435968,47.64216087815333,208.13626027138926,24.79120716943309
2016-07-29,204,569,6.696831263291759,554.6060882900854,47.6867775885227,196.17059580603168,24.622861173711375
2016-07-30,208,575,6.851824859197332,,,,
2016-07-31,220,563,6.627924858311478,,,,
2016-08-01,247,570,6.320473688101703,545.2945830001805,47.743532806433926,197.59190961246804,24.28650074217057
2016-08-02,320,331,5.422991445068841,502.36790189472833,53.48746824594932,286.7881277278412,24.428193140232906
2016-08-03,256,465,5.9598191462481775,559.1096307426714,53.910220648593466,234.901558232869,26.77281331951541
2016-08-04,233,564,6.271749837352762,551.881181694538,53.697717682782574,211.9323281374853,26.862750278252282
2016-08-05,215,569,6.749127055504972,546.6262482309177,53.69782545502369,199.7512444466875,26.468118106897997
2016-08-06,205,567,6.7350034245725965,,,,
2016-08-07,233,536,6.342704399024,,,,
2016-08-08,227,549,6.325561942400235,529.3086691306656,53.63771584326382,193.74126776009467,26.459312960556282
2016-08-09,237,525,6.033235771202668,535.806281254349,53.63306242718507,218.05430831730442,26.50915028250805
2016-08-10,199,543,6.311809022613276,538.5025158235479,53.54660201021201,192.48814014660346,26.55750271687923
2016-08-11,187,547,6.716962474655838,537.5911264113311,53.4827524497023,185.3888435511986,26.57872106740605
2016-08-12,201,554,6.830296048793057,528.7451875790218,53.36012664638045,192.44965787222583,26.75917959941684
2016-08-13,209,543,6.580096849067983,,,,
2016-08-14,205,549,6.642858462464873,,,,
2016-08-15,242,528,6.281642593880092,533.1840865634397,53.323262980374864,198.113157874484,26.84086738092579
2016-08-16,228,551,6.468863419014838,535.3081009943174,53.30278385035746,209.25630894166406,26.91167447077321
2016-08-17,241,541,6.4808832556330485,403.04568343067183,53.24594262214586,219.276947601528,26.771331165393352
2016-08-18,346,264,4.664958321958087,494.12716099520554,61.86015483393838,308.303410877894,26.792937902442425
2016-08-19,256,451,6.078978818314134,574.0531544463961,61.174835590599955,238.10884112013832,30.134025054602372
2016-08-20,210,580,6.6605396931870295,,,,
2016-08-21,222,573,6.763698511583406,,,,
2016-08-22,204,578,6.7361602613284735,556.6734319288612,59.9233063371863,197.88497898299562,30.18020131428753
2016-08-23,215,575,6.577174388158929,555.9350675035814,59.91711729749064,200.9498398087377,30.22576588922935
2016-08-24,210,589,6.749007782175702,557.6131661077135,60.094423299119654,196.9598349034892,30.005538145311085
2016-08-25,219,588,6.774313469491972,556.0190944530357,60.209053634666866,202.1540127247805,30.007834962297594
2016-08-26,195,588,7.035984482874652,564.8849548139922,60.28360562994082,185.82226139030186,30.02516395289732
2016-08-27,206,609,7.012887957190737,,,,
2016-08-28,249,563,6.686545028883947,,,,
2016-08-29,226,559,6.507770155550577,540.4128701456461,60.66087270274657,191.41206950248292,30.08074775730712
2016-08-30,220,546,6.693885215374659,548.371517258062,60.5937205540555,205.85303804908128,30.146350806232878
2016-08-31,206,569,6.899119210267669,545.1614534621114,60.53211686460148,196.0102758657654,30.06892962360095
2016-09-01,218,561,6.679171249231388,545.9548687065094,60.51890228337813,204.6817162890852,30.040018030425173
2016-09-02,215,565,6.714285733982651,541.2943065071601,60.540213261244936,202.36014094053948,30.053983205814962
2016-09-03,224,552,6.501818771389831,,,,
2016-09-04,242,524,6.343817785825576,,,,
2016-09-05,228,558,6.594466345296534,528.1313071993653,60.51508584061413,209.42904866123013,29.985134527023092
2016-09-06,223,560,6.553641308379043,540.1269237063415,60.49178230946396,207.63587981600446,29.93106450619813
2016-09-07,223,547,6.426904812054005,478.75087060267725,60.38682363628798,209.24630700919045,29.888807239795586
2016-09-08,281,418,5.5798382100189885,456.93743936129897,62.206783360159065,255.9029191220212,29.84917386823024
2016-10-05,234,374,5.365492533950071,539.8394833723679,64.99837700866995,229.64500432250054,30.603816786175326
2016-10-06,198,533,6.630520672916943,536.5081343298885,64.97891989416352,190.75280153795725,30.433429501271263
2016-10-07,180,551,6.9738732474249385,523.8038802235368,64.90893342610775,178.90364052810844,30.55085989019091
2016-10-08,194,532,6.723740614450192,,,,
2016-10-09,199,487,6.403554373264076,,,,
2016-10-10,203,485,6.1947925936548565,499.8854313290273,64.89629522990289,189.3289556892219,30.884836023380732
2016-10-11,185,533,6.576152968449392,523.3028244537824,64.91319066026497,183.94116743031586,30.709561381990557
2016-10-12,184,528,6.48822207141903,523.8726296947675,64.91970847046228,184.19561063740625,30.850569663897453
2016-10-13,176,533,6.729906148655572,515.7289233671769,64.93887490581122,178.85117128407802,30.94558448579552
